SpecCode,SpecCommon,PlotName,DBH,HtTot,bio_wood,bio_bark,bio_foliage,bio_branches
136,Cucumber Tree,SR1210PSP,2.5,3.78,9.45,9.45,9.45,9.45
136,Cucumber Tree,SR1210PSP,68.8,29.42,2024.0,2024.0,2024.0,2024.0
136,Cucumber Tree,SR1210PSP,4,5.36,21.44,21.44,21.44,21.44
136,Cucumber Tree,SR1210PSP,2.7,4.55,12.29,12.29,12.29,12.29
139,Pin Cherry,NBPWP031PGP,5.5,7.5,41.25,41.25,41.25,41.25
139,Pin Cherry,FCDOM200243PGP,12.2,13.1,159.8,159.8,159.8,159.8
139,Pin Cherry,CE0006PSP,11.3,13.4,151.4,151.4,151.4,151.4
139,Pin Cherry,BAN2004025PGP,17.7,13.3,235.4,235.4,235.4,235.4
139,Pin Cherry,HEM_CLAN294PGP,16.5,15,247.5,247.5,247.5,247.5
139,Pin Cherry,BY_MCPGP,9.7,12.9,125.1,125.1,125.1,125.1
139,Pin Cherry,NBPWP031PGP,5.7,7.9,45.03,45.03,45.03,45.03
139,Pin Cherry,IFF1993009PSP,8.4,11.3,94.92,94.92,94.92,94.92
139,Pin Cherry,HEM_BRUT497PGP,12.7,12,152.4,152.4,152.4,152.4
139,Pin Cherry,CE3017PSP,3.8,7.7,29.26,29.26,29.26,29.26
139,Pin Cherry,IFF1993009PSP,8.4,12,100.8,100.8,100.8,100.8
139,Pin Cherry,CE0006PSP,12.9,13.4,172.9,172.9,172.9,172.9
139,Pin Cherry,TBP1992016PSP,12.5,13.9,173.8,173.8,173.8,173.8
139,Pin Cherry,IFF1993009PSP,8.7,11,95.7,95.7,95.7,95.7
139,Pin Cherry,COC2019001PSP,7.7,12,92.4,92.4,92.4,92.4
139,Pin Cherry,BY_L1CTPGP,15.5,16.5,255.8,255.8,255.8,255.8
169,Slippery Elm,SR5204PSP,15.5,14.2,220.1,220.1,220.1,220.1
169,Slippery Elm,SR4406PSP,6.4,6.6,42.24,42.24,42.24,42.24
169,Slippery Elm,SR4406PSP,3.2,4.5,14.4,14.4,14.4,14.4
169,Slippery Elm,SR4424PSP,29.8,20.5,610.9,610.9,610.9,610.9
169,Slippery Elm,SR4406PSP,21.1,19.1,403.0,403.0,403.0,403.0
169,Slippery Elm,SR5416PSP,8.2,8.3,68.06,68.06,68.06,68.06
169,Slippery Elm,SR4424PSP,30,18.8,564.0,564.0,564.0,564.0
169,Slippery Elm,SR5407PSP,16.9,11.8,199.4,199.4,199.4,199.4
169,Slippery Elm,SR5007PSP,6.1,6.3,38.43,38.43,38.43,38.43
169,Slippery Elm,SR4424PSP,29.4,17.7,520.4,520.4,520.4,520.4
169,Slippery Elm,SR5416PSP,14.8,18,266.4,266.4,266.4,266.4
169,Slippery Elm,SR5416PSP,34.6,25.3,875.4,875.4,875.4,875.4
169,Slippery Elm,SR5007PSP,29.2,16,467.2,467.2,467.2,467.2
169,Slippery Elm,SR5416PSP,7.9,7.56,59.72,59.72,59.72,59.72
169,Slippery Elm,SR4424PSP,12.8,11.8,151.0,151.0,151.0,151.0
169,Slippery Elm,SR5416PSP,12.7,18.1,229.9,229.9,229.9,229.9
169,Slippery Elm,SR4424PSP,12.2,13.9,169.6,169.6,169.6,169.6
169,Slippery Elm,SR5416PSP,11.3,8.95,101.1,101.1,101.1,101.1
169,Slippery Elm,SR4424PSP,6.5,8.7,56.55,56.55,56.55,56.55
169,Slippery Elm,SR5416PSP,8.7,8.45,73.51,73.51,73.51,73.51
169,Slippery Elm,SR5414PSP,8.6,7.42,63.81,63.81,63.81,63.81
169,Slippery Elm,SR5007PSP,28.5,15.3,436.1,436.1,436.1,436.1
170,Rock Elm,NBBY043PGP,14.8,15.4,227.9,227.9,227.9,227.9
170,Rock Elm,SR5417PSP,25.7,18.7,480.6,480.6,480.6,480.6
170,Rock Elm,SR3011PSP,5.7,6.2,35.34,35.34,35.34,35.34
170,Rock Elm,SR5417PSP,18.9,20.3,383.7,383.7,383.7,383.7
170,Rock Elm,SR4012PSP,5.3,6.28,33.28,33.28,33.28,33.28
170,Rock Elm,SR1022PSP,6.4,9.8,62.72,62.72,62.72,62.72
170,Rock Elm,NBBY043PGP,15.3,13.7,209.6,209.6,209.6,209.6
170,Rock Elm,SR4012PSP,5.2,6.65,34.58,34.58,34.58,34.58
170,Rock Elm,SR5404PSP,8.3,11.7,97.11,97.11,97.11,97.11
170,Rock Elm,SR1017PSP,28.4,26.2,744.1,744.1,744.1,744.1
170,Rock Elm,SR5417PSP,19.4,20.2,391.9,391.9,391.9,391.9
170,Rock Elm,SR1022PSP,3.8,6.1,23.18,23.18,23.18,23.18
170,Rock Elm,SR5417PSP,9.4,14,131.6,131.6,131.6,131.6
170,Rock Elm,SR5417PSP,15,18.5,277.5,277.5,277.5,277.5
170,Rock Elm,SR1017PSP,27.7,24.2,670.3,670.3,670.3,670.3
170,Rock Elm,SR5417PSP,18.2,18.3,333.1,333.1,333.1,333.1
170,Rock Elm,SR4012PSP,8.5,7.27,61.79,61.79,61.79,61.79
170,Rock Elm,SR5417PSP,24.9,20.3,505.5,505.5,505.5,505.5
170,Rock Elm,SR5417PSP,18.5,19.3,357.1,357.1,357.1,357.1
177,Freeman's Maple,SR5404PSP,31.7,25.8,817.9,817.9,817.9,817.9
177,Freeman's Maple,SR5404PSP,40.9,29.5,1207.0,1207.0,1207.0,1207.0
177,Freeman's Maple,SR5404PSP,10.7,14.1,150.9,150.9,150.9,150.9
177,Freeman's Maple,SR5404PSP,4.1,6.45,26.44,26.44,26.44,26.44
177,Freeman's Maple,SR5404PSP,22.7,24,544.8,544.8,544.8,544.8
177,Freeman's Maple,SR5404PSP,12.7,18.1,229.9,229.9,229.9,229.9
177,Freeman's Maple,SR5404PSP,6.7,9.6,64.32,64.32,64.32,64.32
177,Freeman's Maple,SR5404PSP,23.5,24.3,571.1,571.1,571.1,571.1
177,Freeman's Maple,SR5404PSP,29.7,29,861.3,861.3,861.3,861.3
903,Salix tree species,1225636PIP,11,10.4,114.4,114.4,114.4,114.4
903,Salix tree species,1191231PIP,9.4,6.9,64.86,64.86,64.86,64.86
903,Salix tree species,COC2019002PSP,9,9.9,89.1,89.1,89.1,89.1
903,Salix tree species,1225636PIP,12.8,8.8,112.6,112.6,112.6,112.6
903,Salix tree species,IFF1993009PSP,7.8,9.6,74.88,74.88,74.88,74.88
903,Salix tree species,1225561PIP,18.3,11,201.3,201.3,201.3,201.3
903,Salix tree species,COC1994017PSP,11,8,88.0,88.0,88.0,88.0
903,Salix tree species,NP1996007PSP,7.9,7.95,62.81,62.81,62.81,62.81
903,Salix tree species,GCF1994010PGP,10.5,8.8,92.4,92.4,92.4,92.4
903,Salix tree species,BR0554PGP,8.7,14.87,129.4,129.4,129.4,129.4
903,Salix tree species,1177416PIP,12.1,9.9,119.8,119.8,119.8,119.8
903,Salix tree species,KLK1994042PSP,8.9,7.1,63.19,63.19,63.19,63.19
903,Salix tree species,GCF1994010PGP,9.6,7.4,71.04,71.04,71.04,71.04
903,Salix tree species,KAP1992004PSP,15.1,11.7,176.7,176.7,176.7,176.7
903,Salix tree species,COC2019001PSP,10.4,13.8,143.5,143.5,143.5,143.5
903,Salix tree species,GCF1994010PGP,8.7,8.5,73.95,73.95,73.95,73.95
1001,Striped Maple,HEM_BRUT399PGP,10.2,12,122.4,122.4,122.4,122.4
1001,Striped Maple,LD2405PGP,9.6,13.9,133.4,133.4,133.4,133.4
1001,Striped Maple,HEM_DICK711PGP,7.5,11,82.5,82.5,82.5,82.5
1001,Striped Maple,LD2603PGP,7.7,9.6,73.92,73.92,73.92,73.92
1001,Striped Maple,HEM_DICK862PGP,8.5,15,127.5,127.5,127.5,127.5
1001,Striped Maple,HEM_DICK598PGP,14,12.5,175.0,175.0,175.0,175.0
1001,Striped Maple,LD0306PGP,8.5,8.4,71.4,71.4,71.4,71.4
1001,Striped Maple,HEM_BRUT494PGP,12.3,11.5,141.5,141.5,141.5,141.5
1001,Striped Maple,HEM_DICK862PGP,12.8,8,102.4,102.4,102.4,102.4
1001,Striped Maple,LD1205PGP,11.8,11.9,140.4,140.4,140.4,140.4
1001,Striped Maple,HEM_LAWR227PGP,8.5,7,59.5,59.5,59.5,59.5
1001,Striped Maple,HEM_DICK862PGP,13.6,8.5,115.6,115.6,115.6,115.6
1001,Striped Maple,HEM_DICK862PGP,10,9,90.0,90.0,90.0,90.0
1001,Striped Maple,HEM_FRES817PGP,9.7,10,97.0,97.0,97.0,97.0
1001,Striped Maple,HEM_DICK711PGP,16.9,14,236.6,236.6,236.6,236.6
1001,Striped Maple,HEM_DICK862PGP,8.7,12,104.4,104.4,104.4,104.4
1005,Amelanchier species,1239491PIP,11.9,10,119.0,119.0,119.0,119.0
1005,Amelanchier species,1239491PIP,7.5,9.9,74.25,74.25,74.25,74.25
1005,Amelanchier species,1239491PIP,11.5,10.2,117.3,117.3,117.3,117.3
1005,Amelanchier species,1246381PIP,8,8.7,69.6,69.6,69.6,69.6
1005,Amelanchier species,1246381PIP,10.4,9.7,100.9,100.9,100.9,100.9
1091,Sorbus species,FCDOM200545PGP,18.5,11.7,216.4,216.4,216.4,216.4
1091,Sorbus species,WWA1995021PSP,11,9.6,105.6,105.6,105.6,105.6
1091,Sorbus species,BP1994012PSP,7.6,8.1,61.56,61.56,61.56,61.56
1091,Sorbus species,NP1996007PSP,10,7.65,76.5,76.5,76.5,76.5
1091,Sorbus species,NP1995014PSP,8.8,8.55,75.24,75.24,75.24,75.24
1091,Sorbus species,FCABI200303PGP,7.5,7.9,59.25,59.25,59.25,59.25
1091,Sorbus species,BR0557PGP,9.1,11.4,103.7,103.7,103.7,103.7
1091,Sorbus species,FCDOM200304PGP,8.1,12.1,98.01,98.01,98.01,98.01
1091,Sorbus species,CHA1995014PSP,8.9,8,71.2,71.2,71.2,71.2
1092,American Mountain-ash,1273661PIP,9.7,11,106.7,106.7,106.7,106.7
1092,American Mountain-ash,1253101PIP,14.7,11.3,166.1,166.1,166.1,166.1
1092,American Mountain-ash,1253101PIP,13.4,10.23,137.1,137.1,137.1,137.1
1092,American Mountain-ash,1253101PIP,19,13.9,264.1,264.1,264.1,264.1
1092,American Mountain-ash,1273661PIP,11,10.2,112.2,112.2,112.2,112.2
1092,American Mountain-ash,1273661PIP,9.6,8.6,82.56,82.56,82.56,82.56
1092,American Mountain-ash,1253101PIP,8.8,8.7,76.56,76.56,76.56,76.56
1092,American Mountain-ash,1253101PIP,20,13.7,274.0,274.0,274.0,274.0
1196,European Buckthorn,SR1001PSP,2.7,5.44,14.69,14.69,14.69,14.69
1196,European Buckthorn,SR1001PSP,6.7,10.2,68.34,68.34,68.34,68.34
1196,European Buckthorn,SR1001PSP,7.4,11.6,85.84,85.84,85.84,85.84
1196,European Buckthorn,SR1001PSP,4.4,9.5,41.8,41.8,41.8,41.8
1196,European Buckthorn,SR1001PSP,4,8.2,32.8,32.8,32.8,32.8
